Protest,g_lat,g_lon
GRP,39.3822537,-74.6166192
GRP,40.6639916,-74.2107006
GRP,40.8418677,-74.7161489
GRP,40.2136754,-74.3000878
GRP,40.2136754,-74.3000878
GRP,40.2136754,-74.3000878
GRP,41.251824,-74.4873918
GRP,40.2695538,-74.5232089
GRP,40.7177545,-74.0431435
GRP,40.4417743,-74.1298643
GRP,39.8650878,-74.1573586
GRP,39.3398382,-74.5751557
GRP,40.8690101,-74.2082286
GRP,40.3367768,-74.0470837
GRP,40.1136928,-74.0376355
GRP,39.8912248,-74.9218324
GRP,40.7759334,-74.6007142
GRP,40.3968012,-74.0915982
GRP,40.7340454,-74.3206696
GRP,40.336419,-74.4330474
GRP,40.8259007,-74.2090053
GRP,40.9148209,-74.383763
GRP,39.9688817,-74.948886
GRP,40.7967667,-74.4815438
GRP,40.7967667,-74.4815438
GRP,39.7392804,-75.2240718
GRP,40.735657,-74.1723667
GRP,41.0131529,-74.2643143
GRP,39.2776156,-74.5746001
GRP,40.8567662,-74.1284764
GRP,40.0831714,-74.0681931
GRP,40.8478065,-74.5747248
GRP,40.8342669,-74.0087505
GRP,40.9792645,-74.1165313
GRP,40.9012101,-74.5143232
GRP,39.7662167,-75.1441926
GRP,39.7662167,-75.1441926
GRP,40.4201165,-74.7146817
GRP,40.5292099,-74.6400432
GRP,40.3806901,-74.5316938
GRP,41.0334562,-74.6363588
GRP,40.7016937,-74.3222146
GRP,40.9253766,-73.9629154
GRP,39.8519447,-74.961517
GRP,40.7584326,-74.9793378
GRP,40.7663711,-74.0253715
GRP,41.1311292,-74.3673254
GRP,40.7985699,-74.2390828
GRP,40.2983262,-74.618634
GRP,39.6862263,-74.995168
GRP,39.737154,-75.3096289
GRP,35.0843859,-106.650422
GRP,35.0843859,-106.650422
GRP,35.0843859,-106.650422
GRP,35.0843859,-106.650422
GRP,35.0843859,-106.650422
GRP,35.0843859,-106.650422
GRP,35.0843859,-106.650422
GRP,35.6869752,-105.937799
GRP,35.6869752,-105.937799
GRP,35.6869752,-105.937799
GRP,36.4072485,-105.5730665
GRP,36.4072485,-105.5730665
GRP,35.9782216,-114.8345117
GRP,39.1637984,-119.7674034
GRP,36.0395247,-114.9817213
GRP,36.0395247,-114.9817213
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1699412,-115.1398296
GRP,36.1988592,-115.1175013
GRP,39.5296329,-119.8138027
GRP,39.5296329,-119.8138027
GRP,39.5296329,-119.8138027
GRP,39.5296329,-119.8138027
GRP,39.5296329,-119.8138027
GRP,39.5296329,-119.8138027
GRP,39.5349112,-119.7526886
GRP,39.5349112,-119.7526886
GRP,40.7265927,-115.5858953
GRP,42.6525793,-73.7562317
GRP,42.6525793,-73.7562317
GRP,42.6525793,-73.7562317
GRP,42.6525793,-73.7562317
GRP,40.7734341,-73.6431844
GRP,40.6789893,-73.4170673
GRP,41.0106531,-73.8437452
GRP,42.6339685,-73.5537257
GRP,40.7107127,-73.3673169
GRP,40.6686336,-73.6119129
GRP,43.1586786,-76.3327095
GRP,40.7250986,-73.2453946
GRP,40.7250986,-73.2453946
GRP,40.7585569,-73.7654367
GRP,41.5048158,-73.9695832
GRP,42.0986867,-75.9179738
GRP,40.7692649,-73.1151117
GRP,40.7812093,-73.2462273
GRP,40.9381544,-73.8320784
GRP,40.6781784,-73.9441579
GRP,40.6781784,-73.9441579
GRP,40.6781784,-73.9441579
GRP,42.8864468,-78.8783689
GRP,42.8864468,-78.8783689
GRP,42.8864468,-78.8783689
GRP,42.8864468,-78.8783689
GRP,42.8864468,-78.8783689
GRP,42.8864468,-78.8783689
GRP,43.039233,-76.3040965
GRP,44.5956163,-75.1690942
GRP,43.9781236,-75.6093591
GRP,43.1681225,-76.5729987
GRP,40.8584316,-73.0995539
GRP,40.8003767,-72.7898233
GRP,42.9071477,-78.7542892
GRP,43.0450671,-75.86658
GRP,43.1763158,-76.1141646
GRP,42.844668,-73.8183804
GRP,42.9617304,-77.1399756
GRP,43.0484029,-75.3785034
GRP,42.1428521,-77.0546903
GRP,41.4343383,-74.0353681
GRP,41.2623253,-73.6145337
GRP,42.9039476,-78.6922515
GRP,40.8048207,-73.3362298
GRP,41.0145418,-73.872635
GRP,41.0145418,-73.872635
GRP,42.4795019,-79.3339324
GRP,40.9634335,-72.1848009
GRP,40.9634335,-72.1848009
GRP,40.9293759,-73.1025502
GRP,43.0653446,-76.0785332
GRP,41.0550969,-73.8201337
GRP,42.098408,-76.0493684
GRP,40.7325997,-73.4454009
GRP,43.0297887,-76.0043643
GRP,40.7237133,-73.7048532
GRP,40.7674987,-73.833079
GRP,43.038959,-75.070436
GRP,40.7335179,-73.7801447
GRP,42.8679836,-76.985557
GRP,43.0216283,-78.9657302
GRP,43.0901395,-73.4992824
GRP,40.8689892,-72.5175893
GRP,43.3211788,-76.5788338
GRP,40.9700171,-73.7176337
GRP,41.3692605,-73.9662504
GRP,41.5839823,-73.8087442
GRP,43.3006281,-73.5859487
GRP,41.7667602,-73.9015246
GRP,43.0150703,-75.0354347
GRP,42.4439614,-76.5018807
GRP,40.7494306,-73.1881781
GRP,40.7556818,-73.8830701
GRP,40.702677,-73.7889689
GRP,42.9658907,-78.870036
GRP,40.886209,-73.2573369
GRP,43.4261809,-73.7123408
GRP,42.7845222,-73.6695624
GRP,40.7259336,-73.5142921
GRP,43.106456,-76.2177046
GRP,40.744679,-73.9485424
GRP,40.744679,-73.9485424
GRP,40.7830603,-73.9712488
GRP,42.9828438,-76.3404867
GRP,40.6806563,-73.4742914
GRP,40.9912115,-72.5342547
GRP,40.8175985,-73.0001068
GRP,40.8831181,-72.9421869
GRP,41.4459271,-74.4229341
GRP,41.5275938,-74.236816
GRP,41.2524538,-73.9318659
GRP,42.7125702,-76.4216025
GRP,41.2042616,-73.7270761
GRP,40.9114882,-73.7823549
GRP,40.9114882,-73.7823549
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,41.5034271,-74.0104178
GRP,43.0962143,-79.0377388
GRP,42.8000049,-73.8914407
GRP,41.3350356,-73.5719051
GRP,43.1347897,-76.1299238
GRP,41.0906519,-73.9179146
GRP,40.7439872,-73.1387242
GRP,40.6387141,-73.6401296
GRP,44.6942291,-75.4863364
GRP,41.0589855,-74.0218063
GRP,44.1545045,-75.7088238
GRP,41.9053703,-73.976249
GRP,40.9464875,-73.0692732
GRP,40.8256561,-73.6981858
GRP,40.8256561,-73.6981858
GRP,44.6697805,-74.9813084
GRP,41.7003713,-73.9209701
GRP,41.3423559,-73.8491353
GRP,42.6425794,-73.742898
GRP,41.9318294,-73.9074372
GRP,43.1565779,-77.6088465
GRP,43.1565779,-77.6088465
GRP,43.1565779,-77.6088465
GRP,43.2128473,-75.4557303
GRP,40.7887117,-73.6473511
GRP,41.0192641,-73.6834621
GRP,43.0831301,-73.7845651
GRP,43.0831301,-73.7845651
GRP,42.8142432,-73.9395687
GRP,40.8664873,-73.0356625
GRP,40.9573208,-72.9076025
GRP,41.085652,-73.8584684
GRP,41.2728649,-73.5523849
GRP,40.8754335,-73.1526623
GRP,41.1148179,-74.1495889
GRP,43.0481221,-76.1474244
GRP,43.0481221,-76.1474244
GRP,43.0481221,-76.1474244
GRP,42.989131,-78.8722341
GRP,43.100903,-75.232664
GRP,41.5964825,-73.91097
GRP,42.740061,-78.1327881
GRP,41.256483,-74.3598755
GRP,41.256483,-74.3598755
GRP,43.9747838,-75.9107565
GRP,43.2122851,-77.4299939
GRP,43.2122851,-77.4299939
GRP,42.1220124,-77.9480575
GRP,40.7062104,-73.3062302
GRP,42.963947,-78.7378091
GRP,40.9312099,-73.8987469
GRP,40.9312099,-73.8987469
GRP,40.9312099,-73.8987469
GRP,40.9312099,-73.8987469
GRP,41.0814447,-81.5190053
GRP,41.0814447,-81.5190053
GRP,41.0814447,-81.5190053
GRP,40.9153362,-81.1059309
GRP,40.9153362,-81.1059309
GRP,41.3978217,-82.2223774
GRP,41.8650534,-80.7898089
GRP,41.4517093,-82.0354225
GRP,41.4644979,-81.5087322
GRP,39.7092262,-84.0632685
GRP,39.6356154,-84.0707681
GRP,41.3139426,-81.6851271
GRP,41.2381096,-81.8418006
GRP,39.8466556,-82.8123646
GRP,41.4298516,-81.3910999
GRP,41.5786639,-81.2133262
GRP,39.1031182,-84.5120196
GRP,39.1031182,-84.5120196
GRP,39.1031182,-84.5120196
GRP,39.1031182,-84.5120196
GRP,39.1031182,-84.5120196
GRP,41.49932,-81.6943605
GRP,41.49932,-81.6943605
GRP,41.5200518,-81.556235
GRP,39.9611755,-82.9987942
GRP,39.9611755,-82.9987942
GRP,39.9611755,-82.9987942
GRP,39.9611755,-82.9987942
GRP,39.9611755,-82.9987942
GRP,39.7589478,-84.1916069
GRP,39.7589478,-84.1916069
GRP,39.7589478,-84.1916069
GRP,41.2844933,-84.3557802
GRP,40.2986724,-83.067965
GRP,40.2986724,-83.067965
GRP,40.2986724,-83.067965
GRP,40.5206198,-81.4740054
GRP,40.0992294,-83.1140771
GRP,40.0992294,-83.1140771
GRP,41.4414366,-81.8643039
GRP,41.4414366,-81.8643039
GRP,40.7336687,-82.7899026
GRP,41.5181064,-83.359094
GRP,39.503126,-82.0845892
GRP,39.9797863,-83.0407403
GRP,39.8814519,-83.0929644
GRP,41.293106,-84.7619032
GRP,40.0333961,-83.1582451
GRP,40.0333961,-83.1582451
GRP,41.3950489,-82.5551733
GRP,41.1536674,-81.3578859
GRP,39.6895036,-84.1688274
GRP,40.742551,-84.1052256
GRP,39.5400672,-82.4070986
GRP,40.75839,-82.5154471
GRP,39.415352,-81.4548436
GRP,40.5886699,-83.1285242
GRP,40.2364486,-83.3671432
GRP,40.2364486,-83.3671432
GRP,39.2464596,-82.4784898
GRP,41.1075523,-83.7927147
GRP,40.0720039,-83.5563133
GRP,41.143245,-81.8552196
GRP,41.6661573,-81.339552
GRP,39.440336,-84.3621634
GRP,41.3894905,-82.0190321
GRP,41.3136644,-81.7245739
GRP,39.7253369,-84.1741059
GRP,41.2939386,-82.2173786
GRP,41.3727861,-81.9261999
GRP,41.6642169,-83.6432694
GRP,41.2411668,-81.5526176
GRP,41.7603259,-81.1409322
GRP,39.8842304,-82.7535049
GRP,40.1578402,-83.0751869
GRP,38.942014,-83.572418
GRP,38.4178597,-82.5862699
GRP,39.9242266,-83.8088171
GRP,39.9242266,-83.8088171
GRP,40.0803199,-80.90176
GRP,41.1595005,-81.4403898
GRP,41.2392227,-81.3459405
GRP,41.3144966,-81.83569
GRP,41.0281106,-82.2221033
GRP,41.7189392,-83.7129935
GRP,39.3689609,-82.1323677
GRP,41.1144992,-83.1779746
GRP,39.9583892,-84.1721638
GRP,41.6528052,-83.5378674
GRP,41.6528052,-83.5378674
GRP,39.9945084,-83.0624078
GRP,40.1083912,-83.7524298
GRP,41.1386639,-83.6493768
GRP,41.4219889,-82.3646068
GRP,41.4219889,-82.3646068
GRP,39.6722812,-84.2521632
GRP,40.1266689,-82.9318807
GRP,40.1266689,-82.9318807
GRP,40.1266689,-82.9318807
GRP,41.6397696,-81.4065011
GRP,40.0931191,-83.017962
GRP,39.6847822,-83.9296526
GRP,39.8064486,-83.886874
GRP,45.4887993,-122.8013332
GRP,36.0228734,-95.9683278
GRP,34.6035669,-98.3959291
GRP,35.4675602,-97.5164276
GRP,35.4675602,-97.5164276
GRP,36.1156071,-97.0583681
GRP,36.1539816,-95.992775
GRP,36.1539816,-95.992775
GRP,45.4887993,-122.8013332
GRP,45.4887993,-122.8013332
GRP,44.0581728,-121.3153096
GRP,44.0581728,-121.3153096
GRP,44.0581728,-121.3153096
GRP,45.4076205,-122.5703692
GRP,43.3665007,-124.2178903
GRP,44.5645659,-123.2620435
GRP,44.5645659,-123.2620435
GRP,44.0520691,-123.0867536
GRP,45.5263514,-123.1208596
GRP,45.5098388,-122.4347334
GRP,45.8404101,-119.2894604
GRP,45.5200114,-122.9365835
GRP,45.5200114,-122.9365835
GRP,45.4156817,-122.7159726
GRP,44.6334544,-121.1294872
GRP,42.3265152,-122.8755949
GRP,45.44493,-122.622153
GRP,45.5154586,-122.6793461
GRP,45.5154586,-122.6793461
GRP,45.5154586,-122.6793461
GRP,45.5154586,-122.6793461
GRP,45.5154586,-122.6793461
GRP,45.5154586,-122.6793461
GRP,45.5154586,-122.6793461
GRP,45.5154586,-122.6793461
GRP,44.9428975,-123.0350963
GRP,44.9428975,-123.0350963
GRP,44.9428975,-123.0350963
GRP,45.3562638,-122.8402122
GRP,44.0462362,-123.0220289
GRP,44.3976247,-122.7361958
GRP,45.5396297,-122.3920584
GRP,45.3707677,-122.6228367
GRP,45.3029903,-122.7726501
GRP,40.5186809,-78.3947359
GRP,40.1545535,-75.2215651
GRP,40.1545535,-75.2215651
GRP,41.4948038,-75.5368521
GRP,40.8656515,-75.2065676
GRP,40.6953437,-80.3047846
GRP,40.7520097,-80.3192295
GRP,40.6259316,-75.3704579
GRP,40.6259316,-75.3704579
GRP,40.6259316,-75.3704579
GRP,40.6259316,-75.3704579
GRP,40.6259316,-75.3704579
GRP,40.3337075,-75.6374083
GRP,40.8611755,-79.8953328
GRP,40.2010241,-77.2002745
GRP,41.4886892,-75.7085248
GRP,41.157846,-75.2800286
GRP,39.8995444,-76.6402452
GRP,41.2200946,-74.8712799
GRP,40.2581117,-75.7262916
GRP,40.0064958,-75.7032742
GRP,40.3101063,-75.1298939
GRP,40.1595501,-75.4082385
GRP,41.0030522,-75.1817547
GRP,40.688432,-75.2207323
GRP,41.8742225,-80.1317236
GRP,40.156764,-75.8327088
GRP,40.5395421,-75.4968502
GRP,42.0366785,-80.0087746
GRP,40.1795537,-74.8551644
GRP,42.0314456,-80.2553407
GRP,40.0002463,-79.9976689
GRP,39.9016273,-75.5103484
GRP,39.7931577,-76.7302495
GRP,39.8006553,-76.9830358
GRP,40.2731911,-76.8867008
GRP,40.0022406,-75.3208107
GRP,40.0022406,-75.3208107
GRP,40.1379904,-75.0727956
GRP,40.0959438,-75.1251743
GRP,40.3267407,-78.9219698
GRP,39.8467767,-75.7116032
GRP,39.8467767,-75.7116032
GRP,40.1012856,-75.3835525
GRP,40.5173165,-75.7774177
GRP,41.4536638,-75.3834512
GRP,40.0466571,-76.1783739
GRP,40.2414952,-75.2837862
GRP,41.3163985,-76.0226742
GRP,40.1551096,-74.8287747
GRP,40.1634279,-76.3949614
GRP,40.3700362,-80.2328612
GRP,40.2132692,-77.0080309
GRP,39.9982136,-75.2508229
GRP,40.4211798,-79.7881024
GRP,40.5169767,-80.2213477
GRP,40.4284015,-79.697545
GRP,40.0084456,-75.26046
GRP,40.3642728,-74.9512785
GRP,40.6862075,-75.4968501
GRP,40.372048,-75.292676
GRP,40.2337131,-75.4636031
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,39.9525839,-75.1652215
GRP,40.4406248,-79.9958864
GRP,40.4406248,-79.9958864
GRP,40.2453741,-75.6496302
GRP,40.2453741,-75.6496302
GRP,40.3451566,-75.9927652
GRP,39.9009334,-76.6058001
GRP,41.4203391,-78.7286388
GRP,40.1842688,-75.5379639
GRP,41.9414478,-79.1350456
GRP,40.3117706,-75.3251759
GRP,40.3117706,-75.3251759
GRP,40.179209,-75.0435916
GRP,39.8745436,-76.8658078
GRP,39.8745436,-76.8658078
GRP,40.7933949,-77.8600012
GRP,40.7933949,-77.8600012
GRP,41.0881409,-75.3266416
GRP,39.900076,-79.7164326
GRP,39.900076,-79.7164326
GRP,40.6028434,-79.5647667
GRP,39.9606643,-75.6054882
GRP,40.3298147,-75.994381
GRP,40.0945549,-75.1487863
GRP,40.0945549,-75.1487863
GRP,39.9625984,-76.727745
GRP,39.9625984,-76.727745
GRP,41.6342619,-71.5130445
GRP,41.8239891,-71.4128343
GRP,41.6285498,-71.6638132
GRP,42.0028761,-71.5147839
GRP,32.4315813,-80.6698286
GRP,34.0640426,-80.9581451
GRP,34.9378962,-82.1451096
GRP,35.0073697,-80.9450759
GRP,34.8526176,-82.3940104
GRP,34.8526176,-82.3940104
GRP,34.8526176,-82.3940104
GRP,34.8526176,-82.3940104
GRP,34.8526176,-82.3940104
GRP,34.8526176,-82.3940104
GRP,34.8526176,-82.3940104
GRP,34.8526176,-82.3940104
GRP,34.3740431,-80.0734005
GRP,32.8771106,-80.0130514
GRP,34.7023389,-82.4645714
GRP,34.9248667,-81.0250784
GRP,34.9203946,-82.2962268
GRP,45.4646985,-98.4864829
GRP,43.7174725,-96.5028209
GRP,43.6230323,-96.942555
GRP,44.0805434,-103.2310149
GRP,44.4908172,-103.8593697
GRP,35.2961973,-89.661469
GRP,35.2045328,-89.8739753
GRP,34.3114982,-89.9442567
GRP,36.4742705,-82.2609685
GRP,36.0331164,-86.7827772
GRP,35.4833969,-89.74269
GRP,36.5951059,-82.1887444
GRP,35.0456297,-85.3096801
GRP,36.5297706,-87.3594528
GRP,35.042036,-89.6645266
GRP,35.1598391,-89.761545
GRP,36.3487196,-82.2106876
GRP,35.8778548,-84.1711345
GRP,35.9250637,-86.8688899
GRP,35.9250637,-86.8688899
GRP,35.9250637,-86.8688899
GRP,36.3556149,-85.6588665
GRP,35.0867577,-89.8100858
GRP,35.0867577,-89.8100858
GRP,36.4198258,-82.4765352
GRP,36.1347943,-82.820974
GRP,36.3911079,-86.1661024
GRP,35.0742448,-85.6260789
GRP,36.3134397,-82.3534727
GRP,36.3134397,-82.3534727
GRP,36.548434,-82.5618186
GRP,35.9606384,-83.9207392
GRP,35.9606384,-83.9207392
GRP,35.9606384,-83.9207392
GRP,35.9606384,-83.9207392
GRP,35.9606384,-83.9207392
GRP,35.9606384,-83.9207392
GRP,35.9745743,-83.6270896
GRP,36.2081098,-86.2911024
GRP,35.7972998,-84.2560299
GRP,35.7564719,-83.9704593
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,35.1495343,-90.0489801
GRP,36.2139814,-83.2948922
GRP,35.8456213,-86.39027
GRP,36.1626638,-86.7816016
GRP,36.1626638,-86.7816016
GRP,36.1626638,-86.7816016
GRP,36.1626638,-86.7816016
GRP,36.1626638,-86.7816016
GRP,36.1626638,-86.7816016
GRP,36.0103561,-84.2696449
GRP,35.0712154,-85.0817091
GRP,36.0318578,-84.027655
GRP,35.807971,-86.89962
GRP,36.4703232,-86.6513845
GRP,32.4487364,-99.7331439
GRP,32.6959643,-97.6022471
GRP,33.1031744,-96.6705503
GRP,33.1031744,-96.6705503
GRP,33.1031744,-96.6705503
GRP,30.3584919,-103.6610115
GRP,32.735687,-97.1080656
GRP,32.735687,-97.1080656
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.267153,-97.7430608
GRP,30.1104947,-97.3152701
GRP,29.7057858,-95.4588299
GRP,32.673188,-97.4605759
GRP,29.7946641,-98.7319703
GRP,30.0817231,-97.8428927
GRP,32.5420821,-97.3208492
GRP,32.5420821,-97.3208492
GRP,34.9803342,-101.9188024
GRP,32.9756415,-96.8899636
GRP,32.9756415,-96.8899636
GRP,29.5226026,-98.5197651
GRP,29.3557903,-98.8786387
GRP,30.505198,-97.8202888
GRP,30.505198,-97.8202888
GRP,30.505198,-97.8202888
GRP,30.505198,-97.8202888
GRP,33.3245586,-96.7844417
GRP,29.7760599,-95.1146533
GRP,29.561618,-98.2269553
GRP,32.4059605,-99.4936912
GRP,30.627977,-96.3344068
GRP,30.627977,-96.3344068
GRP,30.627977,-96.3344068
GRP,32.8809603,-97.155012
GRP,33.2470567,-95.8999656
GRP,30.3118769,-95.4560512
GRP,32.9545687,-97.0150078
GRP,27.8005828,-97.396381
GRP,27.8005828,-97.396381
GRP,27.8005828,-97.396381
GRP,27.8005828,-97.396381
GRP,32.5790251,-97.3625172
GRP,29.9716905,-95.6937856
GRP,29.9716905,-95.6937856
GRP,29.9716905,-95.6937856
GRP,29.9716905,-95.6937856
GRP,29.9716905,-95.6937856
GRP,32.7766642,-96.7969879
GRP,32.7766642,-96.7969879
GRP,32.7766642,-96.7969879
GRP,32.7766642,-96.7969879
GRP,32.7766642,-96.7969879
GRP,32.7766642,-96.7969879
GRP,33.2342834,-97.5861393
GRP,29.7052284,-95.1238204
GRP,30.2091069,-97.6472349
GRP,33.2148412,-97.1330683
GRP,33.2148412,-97.1330683
GRP,33.2148412,-97.1330683
GRP,33.2148412,-97.1330683
GRP,33.2148412,-97.1330683
GRP,30.1902067,-98.0866781
GRP,26.1703525,-98.05195
GRP,26.3017374,-98.1633432
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,31.8039824,-106.2051484
GRP,32.8370727,-97.0819541
GRP,32.630968,-97.2891817
GRP,33.0145673,-97.0969552
GRP,30.8940431,-102.8793222
GRP,32.7554883,-97.3307658
GRP,32.7554883,-97.3307658
GRP,32.7554883,-97.3307658
GRP,32.7554883,-97.3307658
GRP,32.7554883,-97.3307658
GRP,32.7554883,-97.3307658
GRP,32.7554883,-97.3307658
GRP,29.5293998,-95.2010447
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,33.1506744,-96.8236116
GRP,29.7335616,-95.2302123
GRP,29.3013479,-94.7976958
GRP,32.912624,-96.6388833
GRP,32.912624,-96.6388833
GRP,32.912624,-96.6388833
GRP,32.912624,-96.6388833
GRP,32.912624,-96.6388833
GRP,32.7459645,-96.9977846
GRP,32.9342919,-97.0780654
GRP,31.0835102,-97.6597376
GRP,29.5780056,-98.6897451
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.7604267,-95.3698028
GRP,29.9988312,-95.2621553
GRP,29.9988312,-95.2621553
GRP,27.8778026,-97.211657
GRP,32.8140177,-96.9488945
GRP,32.8140177,-96.9488945
GRP,32.8140177,-96.9488945
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,29.7857853,-95.8243956
GRP,32.9341893,-97.229298
GRP,32.9341893,-97.229298
GRP,30.0474332,-99.1403189
GRP,32.3862619,-94.8757709
GRP,30.0575359,-95.1902986
GRP,30.0575359,-95.1902986
GRP,31.1171194,-97.7277959
GRP,29.9891052,-97.8772267
GRP,29.8689126,-95.7260332
GRP,27.5035613,-99.5075519
GRP,29.5074538,-95.0949303
GRP,30.5788055,-97.8530686
GRP,30.5788055,-97.8530686
GRP,32.5007037,-94.7404891
GRP,26.0717438,-97.4763733
GRP,26.0717438,-97.4763733
GRP,33.6927845,-101.6157773
GRP,30.2093794,-95.7507815
GRP,32.5631924,-97.1416768
GRP,32.5631924,-97.1416768
GRP,32.5631924,-97.1416768
GRP,26.2034071,-98.2300124
GRP,26.2034071,-98.2300124
GRP,33.1972465,-96.6397822
GRP,33.1972465,-96.6397822
GRP,33.1972465,-96.6397822
GRP,26.1497977,-97.9136112
GRP,32.7667955,-96.5991593
GRP,26.2159066,-98.3252932
GRP,26.2159066,-98.3252932
GRP,33.1567863,-94.968269
GRP,33.0151205,-96.6130486
GRP,29.7030024,-98.1244531
GRP,32.8342952,-97.2289029
GRP,32.8342952,-97.2289029
GRP,31.8456816,-102.3676431
GRP,29.5635666,-95.2860474
GRP,29.5635666,-95.2860474
GRP,30.4548451,-97.6222665
GRP,30.4548451,-97.6222665
GRP,30.4548451,-97.6222665
GRP,26.1947962,-98.1836216
GRP,33.0198431,-96.6988856
GRP,33.0198431,-96.6988856
GRP,33.0198431,-96.6988856
GRP,33.0198431,-96.6988856
GRP,33.0198431,-96.6988856
GRP,33.0198431,-96.6988856
GRP,33.0198431,-96.6988856
